time,can0_LWI_Lenkradwinkel [Unit_DegreOfArc],can0_LWI_VZ_Lenkradwinkel [],can0_LWI_VZ_Lenkradw_Geschw [],can0_LWI_Lenkradw_Geschw [Unit_DegreOfArcPerSecon]
0.0,250.3,0,0,480.0
0.010521173477172852,255.20000000000002,0,0,475.0
0.020666122436523438,259.90000000000003,0,0,470.0
0.03037738800048828,264.7,0,0,475.0
0.04026317596435547,269.40000000000003,0,0,470.0
0.050504207611083984,274.0,0,0,455.0
0.06061697006225586,278.6,0,0,455.0
0.0704951286315918,283.0,0,0,440.0
0.08025217056274414,287.3,0,0,430.0
0.09025120735168457,291.6,0,0,420.0
0.1000211238861084,295.8,0,0,415.0
0.10988426208496094,300.0,0,0,415.0
0.12067413330078125,304.2,0,0,420.0
0.13029932975769043,308.40000000000003,0,0,415.0
0.14028429985046387,312.5,0,0,405.0
0.15039420127868652,316.5,0,0,395.0
0.1606290340423584,320.40000000000003,0,0,395.0
0.17053914070129395,324.3,0,0,380.0
0.18012332916259766,327.90000000000003,0,0,355.0
0.19028925895690918,331.5,0,0,350.0
0.20013213157653809,335.0,0,0,345.0
0.2104949951171875,338.3,0,0,330.0
0.22053313255310059,341.40000000000003,0,0,305.0
0.23012828826904297,344.3,0,0,275.0
0.24013018608093262,347.0,0,0,265.0
0.2498922348022461,349.6,0,0,260.0
0.2599983215332031,352.1,0,0,240.0
0.2704932689666748,354.40000000000003,0,0,220.0
0.28017425537109375,356.6,0,0,215.0
0.29012036323547363,358.70000000000005,0,0,200.0
0.3001673221588135,360.8,0,0,210.0
0.31050705909729004,363.0,0,0,220.0
0.3204951286315918,365.20000000000005,0,0,225.0
0.32999515533447266,367.5,0,0,225.0
0.3400082588195801,369.8,0,0,225.0
0.35055112838745117,372.1,0,0,230.0
0.360004186630249,374.3,0,0,215.0
0.370495080947876,376.40000000000003,0,0,205.0
0.380007266998291,378.40000000000003,0,0,200.0
0.3900032043457031,380.40000000000003,0,0,190.0
0.40049219131469727,382.3,0,0,190.0
0.4104921817779541,384.20000000000005,0,0,195.0
0.42049217224121094,386.20000000000005,0,0,195.0
0.4300041198730469,388.1,0,0,190.0
0.44050002098083496,390.1,0,0,190.0
0.44988107681274414,392.1,0,0,200.0
0.4601302146911621,394.1,0,0,195.0
0.47049427032470703,396.0,0,0,185.0
0.4800100326538086,397.90000000000003,0,0,180.0
0.48987603187561035,399.70000000000005,0,0,185.0
0.5001251697540283,401.5,0,0,175.0
0.5101242065429688,403.3,0,0,175.0
0.5205533504486084,405.1,0,0,175.0
0.530933141708374,406.90000000000003,0,0,175.0
0.53987717628479,408.5,0,0,160.0
0.5505530834197998,410.0,0,0,145.0
0.5604963302612305,411.40000000000003,0,0,130.0
0.5705480575561523,412.70000000000005,0,0,125.0
0.5797491073608398,413.90000000000003,0,0,115.0
0.5897531509399414,415.0,0,0,105.0
0.6000251770019531,416.0,0,0,95.0
0.6105060577392578,416.8,0,0,80.0
0.6204922199249268,417.6,0,0,75.0
0.6307961940765381,418.40000000000003,0,0,70.0
0.6407470703125,419.1,0,0,65.0
0.6501262187957764,419.70000000000005,0,0,60.0
0.660621166229248,420.40000000000003,0,0,60.0
0.6704959869384766,421.0,0,0,50.0
0.6807522773742676,421.40000000000003,0,0,40.0
0.690744161605835,421.70000000000005,0,0,30.0
0.7001233100891113,422.0,0,0,25.0
0.7107841968536377,422.3,0,0,25.0
0.7204930782318115,422.5,0,0,20.0
0.7306222915649414,422.8,0,0,20.0
0.7405030727386475,422.90000000000003,0,0,15.0
0.7504980564117432,423.1,0,0,10.0
0.7601370811462402,423.20000000000005,0,0,10.0
0.7704932689666748,423.3,0,0,5.0
0.7808303833007812,423.40000000000003,0,0,5.0
0.78999924659729,423.40000000000003,0,0,10.0
0.8004910945892334,423.5,0,0,5.0
0.8105363845825195,423.6,0,0,0.0
0.8205492496490479,423.6,0,0,0.0
0.8307511806488037,423.6,0,0,0.0
0.8406312465667725,423.6,0,0,0.0
0.8504960536956787,423.6,0,0,0.0
0.8601343631744385,423.6,0,0,0.0
0.870495080947876,423.70000000000005,0,0,0.0
0.8806300163269043,423.70000000000005,0,0,0.0
0.8904972076416016,423.8,0,0,0.0
0.9001290798187256,423.8,0,0,0.0
0.9106192588806152,423.8,0,0,0.0
0.9205071926116943,424.1,0,0,0.0
0.9305081367492676,424.8,0,0,0.0
0.9405083656311035,425.5,0,0,65.0
0.9506239891052246,425.8,0,0,20.0
0.9600021839141846,425.90000000000003,0,0,0.0
0.9704980850219727,426.0,0,0,0.0
0.9804973602294922,426.5,0,0,0.0
0.9904961585998535,427.40000000000003,0,0,0.0
1.000382423400879,428.40000000000003,0,0,105.0
1.010498046875,429.40000000000003,0,0,95.0
1.0204992294311523,430.20000000000005,0,0,75.0
1.0306382179260254,430.90000000000003,0,0,55.0
1.0406241416931152,431.40000000000003,0,0,55.0
1.0497491359710693,432.0,0,0,60.0
1.0600130558013916,432.8,0,0,80.0
1.0705041885375977,433.8,0,0,100.0
1.0803771018981934,434.8,0,0,90.0
1.0905113220214844,435.6,0,0,75.0
1.1000051498413086,436.20000000000005,0,0,60.0
1.110846996307373,436.70000000000005,0,0,55.0
1.1204993724822998,437.40000000000003,0,0,65.0
1.1305153369903564,438.1,0,0,75.0
1.140498161315918,438.90000000000003,0,0,70.0
1.1497561931610107,439.6,0,0,65.0
1.1602561473846436,440.3,0,0,60.0
1.1704950332641602,440.90000000000003,0,0,65.0
1.1802623271942139,441.70000000000005,0,0,70.0
1.1905090808868408,442.5,0,0,85.0
1.2006263732910156,443.40000000000003,0,0,90.0
1.2105152606964111,444.3,0,0,80.0
1.2203803062438965,445.1,0,0,85.0
1.2308690547943115,446.1,0,0,95.0
1.240624189376831,447.20000000000005,0,0,105.0
1.2498791217803955,448.20000000000005,0,0,110.0
1.2600092887878418,449.40000000000003,0,0,110.0
1.2704951763153076,450.5,0,0,120.0
1.280128002166748,451.90000000000003,0,0,145.0
1.2903711795806885,453.40000000000003,0,0,135.0
1.3001961708068848,454.6,0,0,120.0
1.310509204864502,455.70000000000005,0,0,110.0
1.3205111026763916,456.8,0,0,110.0
1.330869197845459,458.0,0,0,115.0
1.3407511711120605,459.20000000000005,0,0,125.0
1.34999418258667,460.5,0,0,125.0
1.3602533340454102,461.8,0,0,120.0
1.3704981803894043,462.90000000000003,0,0,115.0
1.380005121231079,464.1,0,0,120.0
1.390496015548706,465.40000000000003,0,0,120.0
1.4000110626220703,466.5,0,0,110.0
1.4104959964752197,467.6,0,0,105.0
1.4201221466064453,468.8,0,0,110.0
1.4308712482452393,469.90000000000003,0,0,110.0
1.4405031204223633,471.0,0,0,110.0
1.4504961967468262,472.1,0,0,105.0
1.460005283355713,473.20000000000005,0,0,100.0
1.4705452919006348,474.20000000000005,0,0,105.0
1.4800043106079102,475.3,0,0,110.0
1.4904911518096924,476.5,0,0,105.0
1.5006253719329834,477.40000000000003,0,0,95.0
1.510498046875,478.3,0,0,85.0
1.5204973220825195,479.20000000000005,0,0,80.0
1.5305161476135254,480.0,0,0,85.0
1.540499210357666,480.90000000000003,0,0,85.0
1.5504982471466064,481.70000000000005,0,0,75.0
1.5600051879882812,482.5,0,0,75.0
1.5705032348632812,483.20000000000005,0,0,70.0
1.5800073146820068,483.8,0,0,55.0
1.5905022621154785,484.20000000000005,0,0,30.0
1.6001262664794922,484.5,0,0,25.0
1.6101319789886475,484.8,0,0,25.0
1.6198742389678955,485.1,0,0,20.0
1.6304981708526611,485.20000000000005,0,0,5.0
1.6406230926513672,485.3,0,0,10.0
1.6507582664489746,485.5,0,0,10.0
1.6606671810150146,485.6,0,0,5.0
1.6705491542816162,485.6,0,0,0.0
1.6802482604980469,485.6,0,0,0.0
1.6904950141906738,485.70000000000005,0,0,0.0
1.6999890804290771,485.70000000000005,0,0,0.0
1.7105090618133545,485.8,0,0,0.0
1.7206192016601562,485.90000000000003,0,0,5.0
1.7304949760437012,486.0,0,0,5.0
1.740626335144043,486.0,0,0,5.0
1.7505512237548828,486.1,0,0,5.0
1.7605011463165283,486.20000000000005,0,0,0.0
1.7704951763153076,486.20000000000005,0,0,0.0
1.7802472114562988,486.20000000000005,0,0,0.0
1.790497064590454,486.20000000000005,0,0,0.0
1.8006172180175781,486.20000000000005,0,0,0.0
1.8104970455169678,486.20000000000005,0,0,0.0
1.8197462558746338,486.20000000000005,0,0,0.0
1.8304970264434814,486.20000000000005,0,0,0.0
1.8404951095581055,486.20000000000005,0,0,0.0
1.8506240844726562,486.20000000000005,0,0,0.0
1.8601269721984863,486.20000000000005,0,0,0.0
1.8704991340637207,486.20000000000005,0,0,0.0
1.8802711963653564,486.20000000000005,0,0,0.0
1.8905003070831299,486.3,0,0,0.0
1.900625228881836,486.3,0,0,0.0
1.910499095916748,486.40000000000003,0,0,0.0
1.9206321239471436,486.40000000000003,0,0,0.0
1.9304933547973633,486.5,0,0,0.0
1.9406232833862305,486.6,0,0,0.0
1.9497480392456055,486.70000000000005,0,0,0.0
1.9600000381469727,486.8,0,0,10.0
1.9705090522766113,486.90000000000003,0,0,5.0
1.9802582263946533,487.0,0,0,5.0
1.9906322956085205,487.1,0,0,5.0
2.0001211166381836,487.1,0,0,0.0
2.0105042457580566,487.1,0,0,0.0
2.0205020904541016,487.1,0,0,0.0
2.0305023193359375,487.1,0,0,0.0
2.0406341552734375,487.1,0,0,0.0
2.0500102043151855,487.1,0,0,0.0
2.0599989891052246,487.1,0,0,0.0
2.070496082305908,487.1,0,0,0.0
2.079888343811035,487.1,0,0,0.0
2.090498208999634,487.1,0,0,0.0
2.1006200313568115,487.1,0,0,0.0
2.1101770401000977,487.1,0,0,0.0
2.1206483840942383,487.1,0,0,0.0
2.130502223968506,487.1,0,0,0.0
2.139756202697754,487.0,0,0,0.0
2.1500072479248047,487.0,0,0,0.0
2.1600072383880615,487.0,0,0,0.0
2.1704933643341064,487.0,0,0,0.0
2.1803860664367676,487.0,0,0,0.0
2.1904942989349365,487.0,0,0,0.0
2.2005462646484375,487.0,0,0,0.0
2.210503339767456,487.0,0,0,0.0
2.2205381393432617,487.0,0,0,0.0
2.230501174926758,487.0,0,0,0.0
2.2406232357025146,487.0,0,0,0.0
2.250129222869873,487.0,0,0,0.0
2.2606241703033447,487.0,0,0,0.0
2.2705092430114746,487.0,0,0,0.0
2.280125379562378,487.0,0,0,0.0
2.29049015045166,487.0,0,0,0.0
2.300640106201172,487.0,0,0,0.0
2.3100011348724365,487.0,0,0,0.0
2.3206803798675537,487.0,0,0,0.0
2.3305013179779053,487.0,0,0,0.0
2.3406291007995605,487.0,0,0,0.0
2.3504931926727295,487.0,0,0,0.0
2.3598930835723877,487.0,0,0,0.0
2.3704960346221924,487.0,0,0,0.0
2.380511999130249,487.0,0,0,0.0
2.3905043601989746,487.0,0,0,0.0
2.4003851413726807,487.0,0,0,0.0
2.4106223583221436,487.0,0,0,0.0
2.420626163482666,487.0,0,0,0.0
2.4306020736694336,487.0,0,0,0.0
2.440627336502075,487.0,0,0,0.0
2.4505012035369873,487.0,0,0,0.0
2.45988130569458,487.0,0,0,0.0
2.4705052375793457,487.0,0,0,0.0
2.4805071353912354,487.0,0,0,0.0
2.4904980659484863,487.0,0,0,0.0
2.5006210803985596,487.0,0,0,0.0
2.510502338409424,487.0,0,0,0.0
2.5206310749053955,487.0,0,0,0.0
2.5304951667785645,487.0,0,0,0.0
2.54050612449646,487.0,0,0,0.0
2.5505311489105225,487.0,0,0,0.0
2.560127019882202,487.0,0,0,0.0
2.5705502033233643,487.0,0,0,0.0
2.580627202987671,487.0,0,0,0.0
2.5911612510681152,487.0,0,0,0.0
2.599764108657837,487.0,0,0,0.0
2.610487222671509,486.90000000000003,0,0,0.0
2.6205010414123535,486.90000000000003,0,0,0.0
2.630498170852661,486.8,0,0,0.0
2.640623092651367,486.8,0,0,0.0
2.6505022048950195,486.8,0,0,0.0
2.6606242656707764,486.70000000000005,0,0,0.0
2.670499086380005,486.70000000000005,0,1,0.0
2.6802470684051514,486.6,0,0,0.0
2.6904971599578857,486.6,0,0,0.0
2.7006211280822754,486.6,0,0,0.0
2.7097532749176025,486.6,0,0,0.0
2.720621109008789,486.5,0,0,0.0
2.730506181716919,486.5,0,0,0.0
2.7406342029571533,486.5,0,0,0.0
2.749634265899658,486.5,0,0,0.0
2.7601253986358643,486.5,0,0,0.0
2.7704970836639404,486.5,0,0,0.0
2.7803831100463867,486.5,0,0,0.0
2.790374279022217,486.5,0,0,0.0
2.800678253173828,486.5,0,0,0.0
2.8105432987213135,486.40000000000003,0,0,0.0
2.8206169605255127,486.40000000000003,0,1,0.0
2.8302862644195557,486.40000000000003,0,0,0.0
2.84066104888916,486.3,0,1,0.0
2.849912166595459,486.20000000000005,0,1,0.0
2.8601253032684326,486.1,0,1,0.0
2.870497226715088,486.0,0,1,10.0
2.88027024269104,485.90000000000003,0,1,10.0
2.890533208847046,485.70000000000005,0,1,15.0
2.900785207748413,485.6,0,1,15.0
2.910551071166992,485.5,0,1,10.0
2.9206552505493164,485.3,0,1,15.0
2.9303030967712402,485.1,0,1,15.0
2.9406802654266357,485.0,0,1,15.0
2.9499261379241943,484.8,0,1,15.0
2.9603052139282227,484.6,0,1,15.0
2.970405101776123,484.5,0,1,15.0
2.9801783561706543,484.3,0,1,10.0
2.9904263019561768,484.20000000000005,0,1,10.0
3.0006489753723145,484.1,0,1,15.0
3.010502338409424,484.0,0,1,15.0
3.0206263065338135,483.8,0,1,10.0
3.0301272869110107,483.70000000000005,0,1,10.0
3.0406241416931152,483.6,0,1,10.0
3.050499200820923,483.40000000000003,0,1,15.0
3.0606253147125244,483.20000000000005,0,1,15.0
3.0703811645507812,483.1,0,1,10.0
3.0802581310272217,483.0,0,1,10.0
3.0904171466827393,482.8,0,1,15.0
3.1006252765655518,482.6,0,1,25.0
3.1106250286102295,482.3,0,1,25.0
3.1206161975860596,482.1,0,1,25.0
3.1300082206726074,481.8,0,1,25.0
3.140625238418579,481.40000000000003,0,1,35.0
3.1502552032470703,481.0,0,1,40.0
3.1601290702819824,480.6,0,1,45.0
3.1703741550445557,480.1,0,1,50.0
3.180124282836914,479.5,0,1,60.0
3.190504312515259,478.8,0,1,70.0
3.200749158859253,478.0,0,1,85.0
3.21051025390625,477.0,0,1,95.0
3.220621109008789,476.0,0,1,100.0
3.2301251888275146,475.0,0,1,100.0
3.240629196166992,473.90000000000003,0,1,110.0
3.250253200531006,472.6,0,1,130.0
3.2606210708618164,471.20000000000005,0,1,145.0
3.270369052886963,469.6,0,1,150.0
3.2803924083709717,468.1,0,1,155.0
3.2903733253479004,466.40000000000003,0,1,165.0
3.300626277923584,464.6,0,1,180.0
3.3096282482147217,462.70000000000005,0,1,200.0
3.3206191062927246,460.6,0,1,205.0
3.3302812576293945,458.6,0,1,195.0
3.3406271934509277,456.6,0,1,205.0
3.3496320247650146,454.40000000000003,0,1,215.0
3.360135316848755,452.1,0,1,230.0
3.3703792095184326,449.70000000000005,0,1,235.0
3.380498170852661,447.3,0,1,240.0
3.3903722763061523,444.90000000000003,0,1,240.0
3.4006593227386475,442.5,0,1,245.0
3.409757375717163,440.0,0,1,245.0
3.4206180572509766,437.5,0,1,250.0
3.430373191833496,435.0,0,1,250.0
3.440620183944702,432.40000000000003,0,1,255.0
3.450503349304199,429.8,0,1,260.0
3.4601290225982666,427.20000000000005,0,1,260.0
3.470517158508301,424.5,0,1,260.0
3.480255126953125,421.90000000000003,0,1,265.0
3.4903721809387207,419.20000000000005,0,1,265.0
3.5006253719329834,416.6,0,1,260.0
3.510632276535034,413.90000000000003,0,1,260.0
3.520620107650757,411.3,0,1,260.0
3.530041217803955,408.70000000000005,0,1,260.0
3.540635347366333,406.1,0,1,255.0
3.5506432056427,403.70000000000005,0,1,240.0
3.5608081817626953,401.40000000000003,0,1,230.0
3.5703752040863037,399.1,0,1,220.0
3.5799031257629395,397.0,0,1,205.0
3.5904321670532227,394.90000000000003,0,1,200.0
3.6003172397613525,392.90000000000003,0,1,200.0
3.6101362705230713,390.90000000000003,0,1,195.0
3.6206300258636475,389.0,0,1,190.0
3.6298701763153076,387.0,0,1,190.0
3.6406190395355225,385.1,0,1,190.0
3.6504971981048584,383.3,0,1,190.0
3.6606273651123047,381.40000000000003,0,1,190.0
3.670379161834717,379.5,0,1,185.0
3.680018186569214,377.6,0,1,180.0
3.6903762817382812,375.8,0,1,180.0
3.7002501487731934,374.0,0,1,175.0
3.710393190383911,372.40000000000003,0,1,165.0
3.7206289768218994,370.70000000000005,0,1,165.0
3.7298743724823,369.0,0,1,165.0
3.7406232357025146,367.3,0,1,165.0
3.7506251335144043,365.6,0,1,175.0
3.7604820728302,363.8,0,1,170.0
3.770385265350342,362.1,0,1,170.0
3.7800183296203613,360.40000000000003,0,1,170.0
3.7903802394866943,358.6,0,1,175.0
3.800633192062378,356.8,0,1,180.0
3.8101320266723633,355.0,0,1,185.0
3.8206562995910645,353.1,0,1,180.0
3.8299074172973633,351.3,0,1,185.0
3.8406782150268555,349.40000000000003,0,1,190.0
3.850656032562256,347.40000000000003,0,1,200.0
3.86025333404541,345.3,0,1,210.0
3.870373249053955,343.1,0,1,220.0
3.8798961639404297,340.70000000000005,0,1,230.0
3.890510082244873,338.3,0,1,240.0
3.900630235671997,335.8,0,1,250.0
3.909877061843872,333.20000000000005,0,1,255.0
3.9206361770629883,330.70000000000005,0,1,255.0
3.9300012588500977,328.1,0,1,255.0
3.9406301975250244,325.5,0,1,260.0
3.950646162033081,322.8,0,1,275.0
3.9601452350616455,319.90000000000003,0,1,285.0
3.970384120941162,317.1,0,1,280.0
3.9800093173980713,314.3,0,1,280.0
3.990380048751831,311.5,0,1,280.0
4.000675201416016,308.6,0,1,290.0
4.010170221328735,305.6,0,1,295.0
4.020661115646362,302.6,0,1,295.0
4.0300092697143555,299.7,0,1,295.0
4.040625333786011,296.7,0,1,290.0
4.0505101680755615,293.7,0,1,300.0
4.060754299163818,290.6,0,1,310.0
4.070390224456787,287.5,0,1,315.0
4.079892158508301,284.2,0,1,325.0
4.090501308441162,280.8,0,1,340.0
4.100627183914185,277.2,0,1,365.0
4.110247373580933,273.40000000000003,0,1,380.0
4.120621204376221,269.40000000000003,0,1,400.0
4.129874229431152,265.2,0,1,420.0
4.140637397766113,260.8,0,1,440.0
4.149632215499878,256.3,0,1,455.0
4.160264253616333,251.70000000000002,0,1,450.0
4.170374155044556,247.10000000000002,0,1,460.0
4.1803812980651855,242.4,0,1,470.0
4.190382242202759,237.70000000000002,0,1,465.0
4.200620174407959,233.0,0,1,470.0
4.2104949951171875,228.20000000000002,0,1,475.0
4.2206220626831055,223.5,0,1,475.0
4.229755163192749,218.60000000000002,0,1,485.0
4.240634202957153,213.70000000000002,0,1,495.0
4.250131368637085,208.70000000000002,0,1,500.0
4.260432243347168,203.60000000000002,0,1,510.0
4.270379066467285,198.4,0,1,515.0
4.2802722454071045,193.3,0,1,510.0
4.290375232696533,188.20000000000002,0,1,510.0
4.300250291824341,183.10000000000002,0,1,505.0
4.310504198074341,178.10000000000002,0,1,495.0
4.320627212524414,173.10000000000002,0,1,500.0
4.330257177352905,168.0,0,1,505.0
4.340636253356934,163.0,0,1,505.0
4.350502252578735,157.8,0,1,510.0
4.360136985778809,152.8,0,1,500.0
4.370397329330444,147.9,0,1,500.0
4.380782127380371,142.8,0,1,505.0
4.390373229980469,137.70000000000002,0,1,500.0
4.400627374649048,132.8,0,1,490.0
4.409884214401245,128.0,0,1,475.0
4.420258045196533,123.30000000000001,0,1,455.0
4.4301252365112305,118.80000000000001,0,1,455.0
4.440625190734863,114.2,0,1,455.0
4.4505462646484375,109.60000000000001,0,1,445.0
4.460123300552368,105.30000000000001,0,1,425.0
4.470373153686523,101.2,0,1,410.0
4.4801270961761475,97.2,0,1,395.0
4.490386247634888,93.4,0,1,370.0
4.5000152587890625,89.80000000000001,0,1,370.0
4.510493278503418,86.0,0,1,370.0
4.520621061325073,82.30000000000001,0,1,360.0
4.530087232589722,78.9,0,1,340.0
4.540625333786011,75.5,0,1,340.0
4.550494194030762,72.0,0,1,345.0
4.560155153274536,68.60000000000001,0,1,340.0
4.570373296737671,65.4,0,1,315.0
4.5801310539245605,62.300000000000004,0,1,305.0
4.590421199798584,59.2,0,1,305.0
4.600685119628906,56.2,0,1,300.0
4.610371112823486,53.1,0,1,300.0
4.620671033859253,50.2,0,1,290.0
4.630015134811401,47.2,0,1,300.0
4.6406261920928955,44.1,0,1,305.0
4.650373220443726,41.0,0,1,310.0
4.660660982131958,37.9,0,1,305.0
4.670375347137451,34.800000000000004,0,1,300.0
4.6800010204315186,31.8,0,1,310.0
4.6903862953186035,28.700000000000003,0,1,305.0
4.6998913288116455,25.700000000000003,0,1,300.0
4.710506200790405,22.6,0,1,300.0
4.7206573486328125,19.6,0,1,300.0
4.730124235153198,16.5,0,1,310.0
4.740626335144043,13.4,0,1,310.0
4.750633239746094,10.3,0,1,305.0
4.760629177093506,7.300000000000001,0,1,300.0
4.770384311676025,4.2,0,1,310.0
4.780747175216675,1.0,0,1,320.0
4.7904372215271,2.1,1,1,315.0
4.8006532192230225,5.300000000000001,1,1,305.0
4.810380220413208,8.3,1,1,300.0
4.820685148239136,11.3,1,1,300.0
4.829753160476685,14.3,1,1,300.0
4.840635299682617,17.3,1,1,300.0
4.850503206253052,20.3,1,1,300.0
4.860255002975464,23.400000000000002,1,1,300.0
4.870387315750122,26.5,1,1,310.0
4.880780220031738,29.6,1,1,310.0
4.890377998352051,32.6,1,1,305.0
4.9006171226501465,35.7,1,1,300.0
4.909931182861328,38.7,1,1,310.0
4.9206202030181885,41.900000000000006,1,1,320.0
4.930619239807129,45.2,1,1,320.0
4.940625190734863,48.400000000000006,1,1,320.0
4.949768304824829,51.5,1,1,310.0
4.960385084152222,54.6,1,1,315.0
4.970500230789185,57.900000000000006,1,1,320.0
4.980744361877441,61.0,1,1,315.0
4.990445137023926,64.10000000000001,1,1,300.0
5.000761270523071,67.0,1,1,290.0
5.009631156921387,70.0,1,1,295.0
5.020620107650757,72.9,1,1,285.0
5.0296311378479,75.7,1,1,275.0
5.040630102157593,78.4,1,1,265.0
5.050004005432129,81.0,1,1,260.0
5.060636281967163,83.7,1,1,265.0
5.070440292358398,86.30000000000001,1,1,265.0
5.080632209777832,88.9,1,1,255.0
5.090374231338501,91.4,1,1,245.0
5.100643157958984,93.80000000000001,1,1,230.0
5.11063027381897,96.0,1,1,220.0
5.120667219161987,98.2,1,1,215.0
5.130690097808838,100.30000000000001,1,1,210.0
5.1406261920928955,102.30000000000001,1,1,195.0
5.15062403678894,104.2,1,1,185.0
5.160252332687378,106.0,1,1,170.0
5.170379161834717,107.60000000000001,1,1,160.0
5.180763244628906,109.2,1,1,155.0
5.190399169921875,110.7,1,1,145.0
5.200666189193726,112.10000000000001,1,1,140.0
5.210507154464722,113.5,1,1,130.0
5.220628023147583,114.7,1,1,120.0
5.230004072189331,115.9,1,1,110.0
5.240634202957153,117.0,1,1,105.0
5.250499248504639,118.0,1,1,95.0
5.26062798500061,119.0,1,1,95.0
5.270386219024658,119.9,1,1,90.0
5.280623197555542,120.80000000000001,1,1,85.0
5.290388107299805,121.7,1,1,85.0
5.300621271133423,122.5,1,1,90.0
5.310723066329956,123.4,1,1,85.0
5.320634126663208,124.4,1,1,95.0
5.330511093139648,125.4,1,1,95.0
5.340627193450928,126.4,1,1,95.0
5.350017070770264,127.4,1,1,100.0
5.360252141952515,128.5,1,1,105.0
5.370377063751221,129.6,1,1,110.0
5.380618095397949,130.8,1,1,115.0
5.390396356582642,131.9,1,1,120.0
5.399757146835327,133.20000000000002,1,1,130.0
5.410516977310181,134.6,1,1,135.0
5.420624256134033,136.1,1,1,150.0
5.429877042770386,137.6,1,1,155.0
5.4406280517578125,139.20000000000002,1,1,160.0
5.450505018234253,140.9,1,1,165.0
5.460005283355713,142.6,1,1,170.0
5.470377206802368,144.4,1,1,180.0
5.480624198913574,146.20000000000002,1,1,185.0
5.490374326705933,148.1,1,1,190.0
5.500256061553955,150.1,1,1,190.0
5.510746240615845,152.0,1,1,190.0
5.520621061325073,153.9,1,1,195.0
5.530004024505615,155.9,1,1,200.0
5.540624141693115,158.0,1,1,210.0
5.550800323486328,160.20000000000002,1,1,215.0
5.560006141662598,162.4,1,1,220.0
5.570427179336548,164.60000000000002,1,1,220.0
5.580623149871826,166.9,1,1,220.0
5.590381145477295,169.10000000000002,1,1,220.0
5.600626230239868,171.4,1,1,225.0
5.610624074935913,173.70000000000002,1,1,230.0
5.620636224746704,176.0,1,1,230.0
5.630382299423218,178.3,1,1,225.0
5.640005111694336,180.60000000000002,1,1,230.0
5.650634050369263,182.9,1,1,230.0
5.6598803997039795,185.3,1,1,240.0
5.670377254486084,187.8,1,1,245.0
5.680621147155762,190.20000000000002,1,1,245.0
5.690381050109863,192.70000000000002,1,1,250.0
5.700137376785278,195.20000000000002,1,1,245.0
5.710788249969482,197.70000000000002,1,1,245.0
5.72067403793335,200.20000000000002,1,1,250.0
5.730618238449097,202.8,1,1,260.0
5.739877223968506,205.4,1,1,265.0
5.750748157501221,208.10000000000002,1,1,270.0
5.7598772048950195,210.9,1,1,270.0
5.7703821659088135,213.70000000000002,1,1,280.0
5.7803661823272705,216.60000000000002,1,1,295.0
5.7903852462768555,219.60000000000002,1,1,295.0
5.800766229629517,222.5,1,1,295.0
5.81062126159668,225.5,1,1,290.0
5.820616960525513,228.4,1,1,290.0
5.830745220184326,231.4,1,1,300.0
5.840634107589722,234.4,1,1,305.0
5.850746154785156,237.5,1,1,295.0
5.860255002975464,240.3,1,1,285.0
5.870376348495483,243.10000000000002,1,1,280.0
5.880744218826294,245.9,1,1,280.0
5.8901402950286865,248.70000000000002,1,1,270.0
5.900497198104858,251.4,1,1,270.0
5.910624027252197,254.20000000000002,1,1,275.0
5.920629024505615,256.90000000000003,1,1,275.0
5.930629253387451,259.7,1,1,280.0
5.940634250640869,262.6,1,1,280.0
5.950618267059326,265.40000000000003,1,1,280.0
5.959898233413696,268.2,1,1,270.0
5.970623016357422,270.90000000000003,1,1,270.0
5.980749130249023,273.6,1,1,270.0
5.990377426147461,276.40000000000003,1,1,275.0
6.0006232261657715,279.1,1,1,265.0
6.010777235031128,281.7,1,1,255.0
6.02061915397644,284.2,1,1,245.0
6.030003309249878,286.7,1,1,250.0
6.04049825668335,289.2,1,1,250.0
6.050124168395996,291.8,1,1,250.0
6.06062126159668,294.3,1,1,250.0
6.070425271987915,296.7,1,1,245.0
6.080623149871826,299.1,1,1,230.0
6.09037709236145,301.5,1,1,230.0
6.1003782749176025,303.90000000000003,1,1,245.0
6.110759258270264,306.5,1,1,260.0
6.1205010414123535,309.1,1,1,260.0
6.1305060386657715,311.70000000000005,1,1,255.0
6.140628099441528,314.20000000000005,1,1,255.0
6.150750398635864,316.8,1,1,255.0
6.160013198852539,319.40000000000003,1,1,255.0
6.170396327972412,321.90000000000003,1,1,240.0
6.1805009841918945,324.1,1,1,225.0
6.190384149551392,326.40000000000003,1,1,220.0
6.199753999710083,328.70000000000005,1,1,230.0
6.2106242179870605,331.1,1,1,235.0
6.2206220626831055,333.40000000000003,1,1,230.0
6.230751991271973,335.70000000000005,1,1,225.0
6.240624189376831,337.90000000000003,1,1,225.0
6.2507922649383545,340.20000000000005,1,1,225.0
6.260001182556152,342.5,1,1,225.0
6.270376205444336,344.70000000000005,1,1,225.0
6.280379295349121,347.0,1,1,225.0
6.290388107299805,349.20000000000005,1,1,215.0
6.299752235412598,351.3,1,1,210.0
6.3107452392578125,353.3,1,1,205.0
6.320633172988892,355.3,1,1,195.0
6.330624103546143,357.3,1,1,195.0
6.340501070022583,359.3,1,1,200.0
6.350746154785156,361.3,1,1,195.0
6.360130071640015,363.3,1,1,195.0
