time,can0_ESP_Bremsdruck [Unit_Bar],can0_ESP_Fahrer_bremst []
1.5801219940185547,0.0,0
1.6008830070495605,0.0,0
1.6191301345825195,0.0,0
1.6395130157470703,0.0,0
1.6591238975524902,0.0,0
1.6802489757537842,0.0,0
1.7001361846923828,0.0,0
1.7191619873046875,0.0,0
1.7402520179748535,0.0,0
1.7601220607757568,0.29999999999999716,0
1.7796289920806885,0.0,0
1.8000092506408691,0.0,0
1.8202500343322754,0.29999999999999716,0
1.8393771648406982,0.0,0
1.8601231575012207,0.0,0
1.8799998760223389,0.0,0
1.9002549648284912,0.0,0
1.9201371669769287,0.0,0
1.9403738975524902,0.0,0
1.9601268768310547,0.0,0
1.9793870449066162,0.0,0
2.0001280307769775,0.0,0
2.019463062286377,0.0,0
2.0407490730285645,0.0,0
2.0592548847198486,0.0,0
2.0802509784698486,0.29999999999999716,0
2.0998849868774414,0.0,0
2.1194489002227783,0.0,0
2.139634132385254,0.0,0
2.1594510078430176,0.0,0
2.1803791522979736,0.0,0
2.2001349925994873,0.0,0
2.2194550037384033,0.0,0
2.2398769855499268,0.0,0
2.2592501640319824,0.29999999999999716,0
2.2799999713897705,0.0,0
2.3007500171661377,0.29999999999999716,0
2.319499969482422,0.0,0
2.3400070667266846,0.0,0
2.359127998352051,0.0,0
2.379379987716675,0.0,0
2.4002678394317627,0.0,0
2.420253038406372,0.0,0
2.440134048461914,0.0,0
2.4602510929107666,0.29999999999999716,0
2.479519844055176,0.0,0
2.5002548694610596,0.29999999999999716,0
2.519753932952881,0.29999999999999716,0
2.5402610301971436,0.29999999999999716,0
2.5596330165863037,0.0,0
2.5793771743774414,0.0,0
2.600255012512207,0.0,0
2.6193840503692627,0.29999999999999716,0
2.639310121536255,0.0,0
2.6594998836517334,0.0,0
2.6802480220794678,0.29999999999999716,0
2.700502872467041,0.29999999999999716,0
2.7201340198516846,0.0,0
2.7393851280212402,0.0,0
2.759255886077881,0.0,0
2.7793798446655273,0.0,0
2.8002700805664062,0.0,0
2.8192880153656006,0.0,0
2.8406810760498047,0.0,0
2.859377145767212,0.0,0
2.8801708221435547,0.0,0
2.900286912918091,0.0,0
2.9193031787872314,0.0,0
2.93966007232666,0.0,0
2.9602558612823486,0.0,0
2.9794468879699707,0.29999999999999716,0
3.0002479553222656,0.29999999999999716,0
3.019263982772827,0.29999999999999716,0
3.039271116256714,1.5,0
3.0603811740875244,5.100000000000001,0
3.0802509784698486,3.6000000000000014,0
3.1003730297088623,3.0,1
3.1192450523376465,3.0,1
3.1410012245178223,3.8999999999999986,1
3.160256862640381,4.5,1
3.1803770065307617,4.5,1
3.2002501487731934,5.100000000000001,1
3.2203760147094727,5.399999999999999,1
3.239885091781616,6.899999999999999,1
3.25937819480896,9.0,1
3.280251979827881,10.199999999999996,1
3.3003811836242676,10.5,1
3.3196840286254883,10.5,1
3.3403780460357666,10.5,1
3.3603479862213135,10.5,1
3.3803720474243164,11.399999999999999,1
3.4003801345825195,11.699999999999996,1
3.420747995376587,12.0,1
3.440251111984253,12.0,1
3.4603769779205322,12.0,1
3.480250120162964,12.0,1
3.5004022121429443,12.0,1
3.5202510356903076,11.699999999999996,1
3.539257049560547,11.699999999999996,1
3.560243844985962,11.699999999999996,1
3.5803821086883545,11.699999999999996,1
3.6008801460266113,11.699999999999996,1
3.619391918182373,11.699999999999996,1
3.6402530670166016,11.699999999999996,1
3.65938401222229,11.699999999999996,1
3.6803088188171387,11.699999999999996,1
3.7000081539154053,11.699999999999996,1
3.719352960586548,11.699999999999996,1
3.74037504196167,11.699999999999996,1
3.7602579593658447,11.699999999999996,1
3.779392957687378,11.699999999999996,1
3.80088210105896,11.699999999999996,1
3.8194620609283447,11.699999999999996,1
3.840250015258789,11.699999999999996,1
3.859375,11.699999999999996,1
3.8796257972717285,11.699999999999996,1
3.9006388187408447,11.100000000000001,1
3.9202499389648438,7.799999999999997,1
3.9392669200897217,3.8999999999999986,1
3.9592621326446533,1.1999999999999993,1
3.980254888534546,0.29999999999999716,1
4.0008790493011475,0.0,1
4.020262002944946,0.0,0
4.039261102676392,0.0,0
4.060382127761841,0.0,0
4.080126047134399,0.0,0
4.100019931793213,0.0,0
4.120135068893433,0.0,0
4.139379978179932,0.0,0
4.160253047943115,0.0,0
4.180134057998657,0.0,0
4.20025110244751,0.0,0
4.2200000286102295,0.0,0
4.239755868911743,0.0,0
4.259512901306152,0.0,0
4.280133962631226,0.0,0
4.30025315284729,0.0,0
4.320007085800171,0.0,0
4.340254783630371,0.0,0
4.360382080078125,0.0,0
4.380140066146851,0.0,0
4.400627851486206,0.0,0
4.420879125595093,0.0,0
4.43925404548645,0.0,0
4.46024489402771,0.0,0
4.479883909225464,0.0,0
4.500275135040283,0.0,0
4.519747018814087,0.0,0
4.539251089096069,0.0,0
4.559393882751465,0.0,0
4.580747842788696,0.0,0
4.600142955780029,0.0,0
4.619814157485962,0.0,0
4.64012885093689,0.0,0
4.659759044647217,0.0,0
4.679877996444702,0.0,0
4.700242042541504,0.0,0
4.7207441329956055,0.0,0
4.740371227264404,0.0,0
4.759764909744263,0.0,0
4.780624151229858,0.29999999999999716,0
4.799767017364502,0.0,0
4.8195250034332275,0.29999999999999716,0
4.840259075164795,0.0,0
4.860385894775391,0.0,0
4.879630088806152,0.0,0
4.900502920150757,0.0,0
4.91945219039917,0.29999999999999716,0
4.939507961273193,0.0,0
4.960254907608032,0.0,0
4.979490041732788,0.0,0
5.000375032424927,0.29999999999999716,0
5.020373821258545,0.0,0
5.0397632122039795,0.0,0
5.060374975204468,0.29999999999999716,0
5.080006122589111,0.0,0
5.10037899017334,0.0,0
5.119387149810791,0.0,0
5.140251159667969,0.0,0
5.1602489948272705,0.0,0
5.179631948471069,0.0,0
5.20025110244751,0.0,0
5.21975302696228,0.0,0
5.240250110626221,0.0,0
5.259751081466675,0.0,0
5.279508113861084,0.0,0
5.299768924713135,0.29999999999999716,0
5.319252252578735,0.0,0
5.339757919311523,0.0,0
5.360265254974365,0.0,0
5.380138874053955,0.0,0
5.400252103805542,0.0,0
5.420627117156982,0.0,0
5.439263820648193,0.0,0
5.460499048233032,0.0,0
5.480373859405518,0.0,0
5.50049614906311,0.29999999999999716,0
5.519752025604248,0.0,0
5.539383888244629,0.0,0
5.560635089874268,0.0,0
5.579627990722656,0.0,0
5.600381135940552,0.0,0
5.619757890701294,0.0,0
5.639676094055176,0.0,0
5.660501956939697,0.29999999999999716,0
5.680509090423584,0.0,0
5.700500249862671,0.0,0
5.7192909717559814,0.0,0
5.739521026611328,0.29999999999999716,0
5.760385036468506,0.0,0
5.779491901397705,0.0,0
5.8003740310668945,0.0,0
5.819381952285767,0.0,0
5.839375972747803,0.0,0
5.860748052597046,0.29999999999999716,0
5.87988018989563,0.0,0
5.900373935699463,0.0,0
5.919381856918335,0.0,0
5.940380096435547,0.0,0
5.960255861282349,0.0,0
5.979668855667114,0.0,0
6.000501871109009,0.0,0
6.0207531452178955,0.29999999999999716,0
6.039881944656372,0.0,0
6.060497999191284,0.0,0
6.080499172210693,0.0,0
6.100377082824707,0.0,0
6.1207520961761475,0.0,0
6.140376091003418,0.0,0
6.159456968307495,0.0,0
6.180747032165527,0.29999999999999716,0
6.200407028198242,0.0,0
6.21950888633728,0.0,0
6.23938512802124,0.0,0
6.259881973266602,0.0,0
6.280133962631226,0.0,0
6.300499200820923,0.0,0
6.319378137588501,0.0,0
6.33938193321228,0.0,0
6.360382795333862,0.0,0
6.380494117736816,0.0,0
6.3998939990997314,0.0,0
6.419502019882202,0.0,0
6.4393792152404785,0.29999999999999716,0
6.460498094558716,0.29999999999999716,0
6.480508089065552,1.1999999999999993,0
6.500500202178955,4.799999999999997,0
6.5195019245147705,3.0,0
6.541001081466675,2.3999999999999986,1
6.559396028518677,2.3999999999999986,1
6.580499172210693,3.6000000000000014,1
6.6003758907318115,4.5,1
6.620500802993774,4.199999999999996,1
6.640376091003418,4.199999999999996,1
6.660498142242432,4.199999999999996,1
6.680624008178711,4.199999999999996,1
6.700632095336914,4.799999999999997,1
6.720521926879883,5.399999999999999,1
6.7405009269714355,5.100000000000001,1
6.759883880615234,5.100000000000001,1
6.780622959136963,5.100000000000001,1
6.800498008728027,5.100000000000001,1
6.820500135421753,5.100000000000001,1
6.840498208999634,5.100000000000001,1
6.8604960441589355,5.100000000000001,1
6.880376100540161,5.100000000000001,1
6.900499105453491,4.799999999999997,1
6.92037296295166,5.100000000000001,1
6.94049596786499,5.100000000000001,1
6.959380149841309,5.100000000000001,1
6.9804980754852295,5.100000000000001,1
7.000498056411743,5.100000000000001,1
7.0206708908081055,5.100000000000001,1
7.040374040603638,5.100000000000001,1
7.060502052307129,5.100000000000001,1
7.080620050430298,5.399999999999999,1
7.100502967834473,5.399999999999999,1
7.120381116867065,5.399999999999999,1
7.140496015548706,5.699999999999996,1
7.160376071929932,6.600000000000001,1
7.180624008178711,7.5,1
7.201122045516968,7.799999999999997,1
7.220247030258179,7.799999999999997,1
7.240369081497192,7.5,1
7.260497093200684,7.5,1
7.280379056930542,7.5,1
7.300137042999268,7.5,1
7.320176124572754,7.799999999999997,1
7.340490818023682,7.5,1
7.360378980636597,7.799999999999997,1
7.379657983779907,7.799999999999997,1
7.400141000747681,7.799999999999997,1
7.420256853103638,7.799999999999997,1
7.4403910636901855,7.799999999999997,1
7.460497140884399,7.799999999999997,1
7.480508089065552,7.799999999999997,1
7.500757932662964,7.799999999999997,1
7.5201380252838135,7.799999999999997,1
7.54050612449646,7.799999999999997,1
7.559381008148193,7.799999999999997,1
7.580627202987671,7.799999999999997,1
7.600368976593018,8.100000000000001,1
7.620009899139404,8.399999999999999,1
7.641005992889404,8.699999999999996,1
7.6606669425964355,8.699999999999996,1
7.6806230545043945,8.699999999999996,1
7.7003700733184814,9.0,1
7.720500946044922,9.0,1
7.740623950958252,9.0,1
7.759760141372681,9.0,1
7.780498027801514,9.0,1
7.800424098968506,9.0,1
7.8198840618133545,9.299999999999997,1
7.840253114700317,9.299999999999997,1
7.8603880405426025,9.299999999999997,1
7.880382061004639,9.299999999999997,1
7.9008870124816895,9.299999999999997,1
7.920627117156982,9.299999999999997,1
7.940500259399414,9.299999999999997,1
7.960381031036377,9.600000000000001,1
7.980623006820679,9.600000000000001,1
8.0003821849823,9.600000000000001,1
8.02062702178955,9.600000000000001,1
8.040385961532593,9.600000000000001,1
8.060379028320312,9.600000000000001,1
8.080506086349487,9.600000000000001,1
8.100503921508789,9.299999999999997,1
8.120374917984009,9.299999999999997,1
8.140381097793579,9.299999999999997,1
8.159807920455933,9.299999999999997,1
8.180497169494629,9.299999999999997,1
8.200448989868164,9.299999999999997,1
8.220499038696289,9.299999999999997,1
8.24025583267212,9.299999999999997,1
8.260018110275269,9.299999999999997,1
8.280521869659424,9.299999999999997,1
8.300501823425293,9.299999999999997,1
8.320375919342041,8.699999999999996,1
8.340505123138428,4.5,1
8.3595130443573,1.5,1
8.380000829696655,0.29999999999999716,1
8.400376081466675,0.0,1
8.419504165649414,0.0,1
8.44037389755249,0.0,0
8.460505962371826,0.0,0
8.480510234832764,0.0,0
8.500630855560303,0.0,0
8.519882917404175,0.0,0
8.539513111114502,0.0,0
8.560384035110474,0.0,0
8.579529047012329,0.0,0
8.60038709640503,0.0,0
8.619502067565918,0.0,0
8.640378952026367,0.0,0
8.659516096115112,0.0,0
8.679640054702759,0.0,0
8.700011968612671,0.0,0
8.719925880432129,0.0,0
8.740503072738647,0.0,0
8.760497093200684,0.0,0
8.780625104904175,0.0,0
8.80038595199585,0.0,0
8.819760084152222,0.0,0
8.839502096176147,0.0,0
8.859693050384521,0.0,0
8.880390167236328,0.0,0
8.901013851165771,0.0,0
8.919543981552124,0.0,0
8.940629005432129,0.0,0
8.96000599861145,0.0,0
8.98064398765564,0.0,0
9.000627040863037,0.0,0
9.019628047943115,0.0,0
9.040499210357666,0.0,0
9.05968713760376,0.0,0
9.080749988555908,0.0,0
9.100630044937134,0.0,0
9.119636058807373,0.0,0
9.140621900558472,0.0,0
9.159640073776245,0.0,0
9.180747032165527,0.0,0
9.200505018234253,0.0,0
9.219629049301147,0.0,0
9.240628004074097,0.0,0
9.259628057479858,0.0,0
9.28038215637207,0.0,0
9.300631999969482,0.0,0
9.320016145706177,0.0,0
9.339680910110474,0.0,0
9.361005067825317,0.0,0
9.379756927490234,0.0,0
9.400255918502808,0.0,0
9.419749975204468,0.29999999999999716,0
9.440002918243408,0.0,0
9.46062707901001,0.0,0
9.480265855789185,0.0,0
9.500638246536255,0.29999999999999716,0
9.519549131393433,0.0,0
9.53976583480835,0.29999999999999716,0
9.560503959655762,0.0,0
9.580020904541016,0.0,0
9.600502014160156,0.0,0
9.619764804840088,0.0,0
9.639524936676025,0.29999999999999716,0
9.660746812820435,0.29999999999999716,0
9.680251121520996,0.0,0
9.700626134872437,0.0,0
9.719674110412598,0.29999999999999716,0
9.739757061004639,0.29999999999999716,0
9.760632991790771,0.0,0
9.779753923416138,0.0,0
9.800632953643799,0.0,0
9.820766925811768,0.0,0
9.83950400352478,0.0,0
9.86075210571289,0.29999999999999716,0
9.880285024642944,0.0,0
9.900633096694946,0.29999999999999716,0
9.920626163482666,0.29999999999999716,0
9.939955234527588,0.29999999999999716,0
9.960633039474487,0.0,0
9.979887962341309,0.0,0
10.000500917434692,0.29999999999999716,0
10.019754886627197,0.29999999999999716,0
10.03951096534729,0.0,0
10.060626029968262,0.0,0
10.080262184143066,0.0,0
10.100746870040894,0.0,0
10.119632959365845,0.0,0
10.140746831893921,0.29999999999999716,0
10.16062617301941,0.29999999999999716,0
10.179749011993408,0.29999999999999716,0
10.200630903244019,0.0,0
10.219751119613647,0.0,0
10.23963212966919,0.0,0
10.260751962661743,0.0,0
10.28026008605957,0.29999999999999716,0
10.30074691772461,0.29999999999999716,0
10.319622993469238,0.29999999999999716,0
10.33987283706665,0.0,0
10.360506057739258,0.0,0
10.380009174346924,0.0,0
10.399753093719482,0.0,0
10.419758081436157,0.29999999999999716,0
10.439884901046753,0.0,0
10.460754156112671,0.29999999999999716,0
10.480257034301758,0.29999999999999716,0
10.50075626373291,0.0,0
10.519628047943115,0.0,0
10.5396409034729,0.0,0
10.560264110565186,0.0,0
10.57988691329956,0.0,0
10.600620985031128,0.29999999999999716,0
10.619757890701294,0.0,0
10.639564990997314,0.0,0
10.660749912261963,0.29999999999999716,0
10.680315971374512,0.0,0
10.700632095336914,0.0,0
10.719658851623535,0.29999999999999716,0
10.740753173828125,0.0,0
10.760621070861816,0.0,0
10.780261993408203,0.0,0
10.801378011703491,0.0,0
10.819881916046143,0.0,0
10.839667081832886,0.0,0
10.860753059387207,0.0,0
10.880635023117065,0.0,0
10.900752067565918,0.0,0
10.91963505744934,0.0,0
10.940129041671753,0.0,0
10.96112608909607,0.0,0
10.979785919189453,0.0,0
11.000706911087036,0.0,0
11.01986289024353,0.0,0
11.040625095367432,0.0,0
11.060620069503784,0.0,0
11.080521821975708,0.0,0
11.100628852844238,0.0,0
11.119517087936401,0.0,0
11.140631914138794,0.0,0
11.160497188568115,0.0,0
11.179634094238281,0.0,0
11.200507164001465,0.0,0
11.219627857208252,0.0,0
11.240503072738647,0.0,0
11.259630918502808,0.0,0
11.280624151229858,0.0,0
11.30137586593628,0.0,0
11.320142030715942,0.0,0
11.339749097824097,0.0,0
11.360506057739258,0.0,0
11.379631042480469,0.0,0
11.400627851486206,0.29999999999999716,0
11.419756889343262,0.0,0
11.439759016036987,0.29999999999999716,0
11.460379123687744,0.0,0
11.480623960494995,0.29999999999999716,0
11.500622987747192,0.0,0
11.51962423324585,0.0,0
11.539626836776733,0.0,0
11.560621976852417,0.0,0
11.580127954483032,0.29999999999999716,0
11.600503921508789,0.0,0
11.62075686454773,0.0,0
11.640380144119263,0.0,0
11.660619020462036,0.0,0
11.680626153945923,0.29999999999999716,0
11.700752019882202,0.0,0
11.720622062683105,0.0,0
11.740633010864258,0.0,0
11.760132074356079,0.0,0
11.780158996582031,0.0,0
11.800678014755249,0.0,0
11.820134162902832,0.0,0
11.83992314338684,0.0,0
11.860750913619995,0.0,0
11.880259037017822,0.0,0
11.900755167007446,0.0,0
11.920140981674194,0.29999999999999716,0
11.939762115478516,0.0,0
11.960134029388428,0.0,0
11.979758024215698,0.0,0
12.00113296508789,0.29999999999999716,0
12.01993703842163,0.0,0
12.040295124053955,0.0,0
12.06066083908081,0.0,0
12.080624103546143,0.0,0
12.100131034851074,0.0,0
12.119679927825928,0.0,0
12.140258073806763,0.29999999999999716,0
12.159891128540039,0.29999999999999716,0
12.179754972457886,0.0,0
12.201255083084106,0.0,0
12.220009088516235,0.0,0
12.24062991142273,0.0,0
12.260426998138428,0.0,0
12.280256032943726,0.0,0
12.300749063491821,0.0,0
12.31981897354126,0.29999999999999716,0
12.34038496017456,0.29999999999999716,0
12.359636068344116,0.0,0
12.380127906799316,0.0,0
12.400627851486206,0.0,0
12.420124053955078,0.0,0
12.44013500213623,0.0,0
12.460756063461304,0.0,0
12.480873107910156,0.0,0
12.500880002975464,0.0,0
12.519764184951782,0.0,0
12.53988003730774,0.0,0
12.56075406074524,0.0,0
12.580141067504883,0.0,0
12.601253032684326,0.0,0
12.620387077331543,0.0,0
12.64043402671814,0.0,0
12.660398960113525,0.0,0
12.681005954742432,0.0,0
12.700632095336914,0.0,0
12.72076678276062,0.0,0
12.739882946014404,0.29999999999999716,0
12.760005950927734,0.0,0
12.779880046844482,0.0,0
12.801507949829102,0.0,0
12.821500062942505,0.0,0
12.840187072753906,0.0,0
12.860254049301147,0.0,0
12.88112998008728,0.0,0
12.90063190460205,0.0,0
12.921005010604858,0.0,0
12.940890073776245,0.0,0
12.960389137268066,0.0,0
12.980504989624023,0.0,0
13.000763177871704,0.0,0
13.021383047103882,0.0,0
13.040750980377197,0.0,0
13.060884237289429,0.0,0
13.08113980293274,0.0,0
13.10100793838501,0.0,0
13.121241092681885,0.29999999999999716,0
13.139890193939209,0.0,0
13.161381006240845,0.0,0
13.180254936218262,0.0,0
13.201259851455688,0.0,0
13.22086501121521,0.0,0
13.24038290977478,0.0,0
13.261255025863647,0.0,0
13.28025484085083,0.0,0
13.301382064819336,0.0,0
13.320755958557129,0.29999999999999716,0
13.339936971664429,0.0,0
13.361128091812134,0.0,0
13.380568027496338,0.0,0
13.40113091468811,0.0,0
13.420874834060669,0.0,0
13.441133975982666,0.0,0
13.461127996444702,0.0,0
13.48026704788208,0.0,0
13.500876903533936,0.0,0
13.52074909210205,0.0,0
13.541252136230469,0.0,0
13.561007976531982,0.0,0
13.580504894256592,0.0,0
13.600510835647583,0.0,0
13.620882034301758,0.0,0
13.640515089035034,0.0,0
13.660879135131836,0.29999999999999716,0
13.68113398551941,0.0,0
13.700502872467041,0.0,0
13.71987795829773,0.0,0
13.740503072738647,0.0,0
13.760754108428955,0.0,0
13.780633926391602,0.0,0
13.801503896713257,0.0,0
13.82084608078003,0.0,0
13.840496063232422,0.0,0
13.860875844955444,0.0,0
13.880744218826294,0.29999999999999716,0
13.900509119033813,0.0,0
13.920630931854248,0.0,0
13.941505908966064,0.29999999999999716,0
13.960626125335693,0.0,0
13.980129957199097,0.0,0
14.001000165939331,0.0,0
14.020501852035522,0.0,0
14.04075002670288,0.0,0
14.060500860214233,0.0,0
14.080132007598877,0.0,0
14.101255178451538,0.0,0
14.120499849319458,0.29999999999999716,0
14.141005992889404,0.0,0
14.16038203239441,0.0,0
14.1805100440979,0.0,0
14.201376914978027,0.0,0
14.22038221359253,0.0,0
14.241122961044312,0.0,0
14.260386943817139,0.0,0
14.28026795387268,0.0,0
14.301379919052124,0.0,0
14.320254802703857,0.0,0
14.341377019882202,0.0,0
14.360257863998413,0.0,0
14.380873203277588,0.0,0
14.401124954223633,0.0,0
14.420130968093872,0.0,0
14.44062614440918,0.0,0
14.460297107696533,0.0,0
14.480386972427368,0.0,0
14.50075101852417,0.0,0
14.520003080368042,0.0,0
14.54112720489502,0.0,0
14.560147047042847,0.0,0
14.580884218215942,0.0,0
14.600627899169922,0.0,0
14.62025499343872,0.0,0
14.640640020370483,0.29999999999999716,0
14.660303115844727,0.0,0
14.680130958557129,0.0,0
14.700879096984863,0.0,0
14.720997095108032,0.0,0
14.74075198173523,0.0,0
14.760881185531616,0.0,0
14.780256032943726,0.0,0
14.800756931304932,0.0,0
14.821001052856445,0.0,0
14.840757846832275,0.29999999999999716,0
14.86063814163208,0.0,0
14.880130052566528,0.0,0
14.900877952575684,0.0,0
14.921000003814697,0.0,0
14.940752029418945,0.29999999999999716,0
14.960809230804443,0.0,0
14.980379104614258,0.0,0
15.000879049301147,0.29999999999999716,0
15.02050495147705,0.0,0
15.040621995925903,0.0,0
15.060379028320312,0.0,0
15.08013105392456,0.29999999999999716,0
15.101006031036377,0.0,0
15.120382070541382,0.29999999999999716,0
15.140550136566162,0.0,0
15.16062617301941,0.0,0
15.18015718460083,0.0,0
15.200639963150024,0.0,0
15.220875024795532,0.0,0
15.240626096725464,0.0,0
15.260313987731934,0.29999999999999716,0
15.281121969223022,0.0,0
15.30137586593628,0.0,0
15.320503950119019,0.0,0
15.340385913848877,0.0,0
15.360502004623413,0.0,0
15.380626201629639,0.29999999999999716,0
15.400516033172607,0.29999999999999716,0
15.420505046844482,0.0,0
15.44086503982544,0.0,0
15.460507154464722,0.29999999999999716,0
15.480127811431885,0.29999999999999716,0
15.500508069992065,0.0,0
15.520509004592896,0.29999999999999716,0
15.541124105453491,0.0,0
15.561625003814697,0.0,0
15.58050799369812,0.29999999999999716,0
15.60100793838501,0.0,0
15.620506048202515,0.0,0
15.640542030334473,0.0,0
15.661502122879028,0.0,0
15.680227041244507,0.0,0
15.70100712776184,0.0,0
15.720875024795532,0.29999999999999716,0
15.740998983383179,0.0,0
15.760883092880249,0.29999999999999716,0
15.78099799156189,0.0,0
15.801236152648926,0.0,0
15.821006059646606,0.0,0
15.840135097503662,0.29999999999999716,0
15.860503911972046,0.0,0
15.880260944366455,0.0,0
15.901011228561401,0.0,0
15.920873165130615,0.0,0
15.940751075744629,0.0,0
15.960870027542114,0.0,0
15.981003046035767,0.29999999999999716,0
16.000991821289062,0.29999999999999716,0
16.020003080368042,0.0,0
16.040882110595703,0.0,0
16.06149697303772,0.0,0
16.081619024276733,0.29999999999999716,0
16.100875854492188,0.0,0
16.120253086090088,0.0,0
16.14062809944153,0.29999999999999716,0
16.160141944885254,0.0,0
16.180137872695923,0.0,0
16.201064109802246,0.0,0
16.220134019851685,0.0,0
16.240430116653442,0.0,0
16.261000156402588,0.29999999999999716,0
16.281124114990234,0.0,0
16.30100393295288,0.29999999999999716,0
16.320889949798584,0.0,0
16.340389013290405,0.0,0
16.361252069473267,0.29999999999999716,0
16.380638122558594,0.29999999999999716,0
16.40123414993286,0.0,0
16.420136213302612,0.0,0
16.4408860206604,0.29999999999999716,0
16.460766792297363,0.0,0
16.4811270236969,0.0,0
16.501384019851685,0.29999999999999716,0
16.52099919319153,0.0,0
16.540135145187378,0.0,0
16.559884071350098,0.0,0
16.58003306388855,0.0,0
16.600875854492188,0.0,0
16.62063717842102,0.0,0
16.64025902748108,0.0,0
16.660128831863403,0.0,0
16.681129217147827,0.0,0
16.701004028320312,0.0,0
16.719890117645264,0.0,0
16.740510940551758,0.0,0
16.7608699798584,0.0,0
16.781129121780396,0.29999999999999716,0
16.800883054733276,0.0,0
16.820128917694092,0.0,0
16.840638160705566,0.0,0
16.860254049301147,0.0,0
16.88112187385559,0.0,0
16.90100121498108,0.0,0
16.92100501060486,0.0,0
16.940547943115234,0.0,0
16.960872173309326,0.0,0
16.9811270236969,0.0,0
17.00088906288147,0.29999999999999716,0
17.020631074905396,0.0,0
17.04112982749939,0.0,0
17.06062889099121,0.0,0
17.08112907409668,0.0,0
17.101001977920532,0.0,0
17.120564937591553,0.0,0
17.141002893447876,0.0,0
17.160883903503418,0.0,0
17.180259943008423,0.0,0
17.20100498199463,0.0,0
17.22045397758484,0.0,0
17.24099898338318,0.29999999999999716,0
17.260754108428955,0.29999999999999716,0
17.280506134033203,0.0,0
17.30112600326538,0.0,0
17.32000708580017,0.29999999999999716,0
17.34063196182251,0.0,0
17.36100125312805,0.0,0
17.3802490234375,0.0,0
17.401001930236816,0.0,0
17.42112708091736,0.0,0
17.440871000289917,0.29999999999999716,0
17.46100401878357,0.29999999999999716,0
17.480255842208862,0.0,0
17.501133918762207,0.29999999999999716,0
17.521000146865845,0.0,0
17.540558099746704,0.0,0
17.56112813949585,0.0,0
17.58112096786499,0.0,0
17.601125955581665,0.0,0
17.621127128601074,0.0,0
17.640067100524902,0.0,0
17.660258054733276,0.0,0
17.68112802505493,0.29999999999999716,0
17.70100498199463,0.0,0
17.720262050628662,0.0,0
17.741129159927368,0.0,0
17.761375904083252,0.0,0
17.781124114990234,0.0,0
17.80087900161743,0.29999999999999716,0
17.820631980895996,0.0,0
17.840062856674194,0.0,0
17.860380172729492,0.0,0
17.881124019622803,0.0,0
17.901006937026978,0.29999999999999716,0
17.920505046844482,0.29999999999999716,0
17.94099712371826,0.0,0
17.960626125335693,0.29999999999999716,0
17.980002880096436,0.29999999999999716,0
18.00087594985962,0.0,0
18.020507097244263,0.0,0
18.04088592529297,0.0,0
