time,can1_NP_Altitude [Unit_Meter],can1_ND_UTC [Unit_Secon]
36.30230212211609,1956.0,1552155646
36.40226411819458,1956.0,1552155646
36.50213932991028,1956.0,1552155646
36.6023211479187,1956.0,1552155646
36.702306270599365,1956.0,1552155646
36.8022882938385,1956.0,1552155646
36.90225911140442,1956.0,1552155646
37.00227427482605,1960.0,1552155647
37.102264165878296,1960.0,1552155647
37.20226216316223,1960.0,1552155647
37.30227208137512,1960.0,1552155647
37.402268171310425,1960.0,1552155647
37.50226616859436,1960.0,1552155647
37.60243105888367,1960.0,1552155647
37.70226216316223,1960.0,1552155647
37.802385330200195,1960.0,1552155647
37.90241003036499,1960.0,1552155647
38.002395153045654,1962.0,1552155648
38.1022572517395,1962.0,1552155648
38.20238423347473,1962.0,1552155648
38.30240321159363,1962.0,1552155648
38.40238332748413,1962.0,1552155648
38.50225830078125,1962.0,1552155648
38.602413177490234,1962.0,1552155648
38.702388048172,1962.0,1552155648
38.80238318443298,1962.0,1552155648
38.90237903594971,1962.0,1552155648
39.002384185791016,1964.0,1552155649
39.10238218307495,1964.0,1552155649
39.20238637924194,1964.0,1552155649
39.30238127708435,1964.0,1552155649
39.4023871421814,1964.0,1552155649
39.50250720977783,1964.0,1552155649
39.60239911079407,1964.0,1552155649
39.70239019393921,1964.0,1552155649
39.80251121520996,1964.0,1552155649
39.902393102645874,1964.0,1552155649
40.00251126289368,1966.0,1552155650
40.10239124298096,1966.0,1552155650
40.202402114868164,1966.0,1552155650
40.30251336097717,1966.0,1552155650
40.40238809585571,1966.0,1552155650
40.502439975738525,1966.0,1552155650
40.602543115615845,1966.0,1552155650
40.70251703262329,1966.0,1552155650
40.80254817008972,1966.0,1552155650
40.90238618850708,1966.0,1552155650
41.002514362335205,1968.0,1552155651
41.10252022743225,1968.0,1552155651
41.20250701904297,1968.0,1552155651
41.30251216888428,1968.0,1552155651
41.402677059173584,1968.0,1552155651
41.50263714790344,1968.0,1552155651
41.602516174316406,1968.0,1552155651
41.70250701904297,1968.0,1552155651
41.80250811576843,1968.0,1552155651
41.9029061794281,1968.0,1552155651
42.00275993347168,1970.0,1552155652
